time_avg_ms;time_std_ms;time_p95_ms;time_p99_ms;sequence_length;instance_type
0.9240711999154883;0.008772061743204329;0.9398600026543136;0.9425664987065829;8;inf2.xlarge
0.8932515896231052;0.007374165981099564;0.9097884994844208;0.9148677979464992;16;inf2.xlarge
0.938158230164845;0.020421198515739092;0.9533804999591666;0.9566888989866129;32;inf2.xlarge
0.9158665499853669;0.026952587982160405;0.9516449981674668;0.958040498335322;64;inf2.xlarge
1.01131589992292;0.0069814318654097185;1.0209184993072995;1.0239133097275044;128;inf2.xlarge
1.7908114198871772;0.015406049304284405;1.8147499988117488;1.8349029987803078;256;inf2.xlarge
4.551091570028802;0.02498913176806534;4.588605948629265;4.591675100637076;512;inf2.xlarge
